Date,Campaign,Campaign Type,Creative Format,Region,Country,Impressions,Clicks,CTR,Frequency,Reach,Spends,CPC,CPM,Views,Completion Rate,CPCV,CPS,Conversions,Revenue,ROAS,Viewability
1-May-26,DanubeH_BH_Static_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Display,Bahrain AR,Bahrain,6494,41,0.63%,3.31,1959,40.91,1.00,6.3,,,,,,,,91.16%
1-May-26,DanubeH_Dubai&Sharjah_HTML_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Dubai,United Arab Emirates,61943,400,0.65%,3.01,20585,427.41,1.07,6.9,,,,,,,,90.11%
1-May-26,DanubeH_Abu Dhabi & Al Ain_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Abu Dhabi,United Arab Emirates,60412,412,0.68%,3.02,20004,416.84,1.01,6.9,,,,,,,,91.33%
1-May-26,DanubeH_Rest Of United Arab Emirates_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Rest Of United Arab Emirates,United Arab Emirates,"32,857",227,0.69%,2.76,11923,226.71,1.00,6.9,,,,,,,,90.73%
1-May-26,DanubeH_Muscat_HTML_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Muscat,Oman,35837,248,0.69%,2.80,12787,225.77,0.91,6.3,,,,,,,,90.39%
1-May-26,DanubeH_Rest Of Oman_HTML_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Rest Of Oman,Oman,13588,75,0.55%,2.62,5192,85.60,1.14,6.3,,,,,,,,91.72%
1-May-26,DanubeH_BH_HTML_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Bahrain EN,Bahrain,25492,159,0.62%,2.81,9058,160.60,1.01,6.3,,,,,,,,91.01%
1-May-26,DanubeH_BH_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Bahrain AR,Bahrain,9875,71,0.72%,3.31,2979,62.21,0.88,6.3,,,,,,,,90.32%
1-May-26,DanubeH_Dubai&Sharjah_HTML_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Dubai,United Arab Emirates,40551,235,0.58%,3.01,13476,279.80,1.19,6.9,,,,,,,,91.05%
1-May-26,DanubeH_Abu Dhabi & Al Ain_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Abu Dhabi,United Arab Emirates,39549,243,0.61%,3.02,13096,272.89,1.12,6.9,,,,,,,,91.43%
1-May-26,DanubeH_Rest Of United Arab Emirates_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Rest Of United Arab Emirates,United Arab Emirates,"21,510",134,0.62%,2.76,7805,148.42,1.11,6.9,,,,,,,,89.64%
1-May-26,DanubeH_Muscat_HTML_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Muscat,Oman,23461,146,0.62%,2.80,8371,147.80,1.01,6.3,,,,,,,,90.28%
1-May-26,DanubeH_Rest Of Oman_HTML_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Rest Of Oman,Oman,8896,44,0.49%,2.62,3399,56.04,1.27,6.3,,,,,,,,90.95%
1-May-26,DanubeH_BH_HTML_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Bahrain EN,Bahrain,16689,93,0.56%,2.81,5930,105.14,1.13,6.3,,,,,,,,89.70%
1-May-26,DanubeH_BH_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Bahrain AR,Bahrain,6465,42,0.65%,3.32,1950,40.73,0.97,6.3,,,,,,,,90.56%
2-May-26,DanubeH_Dubai&Sharjah_Static_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Native,Dubai,United Arab Emirates,32086,165,0.51%,3.04,10568,221.39,1.34,6.9,,,,,,,,91.32%
2-May-26,DanubeH_Abu Dhabi & Al Ain_Static_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Native,Abu Dhabi,United Arab Emirates,18134,121,0.67%,2.74,6607,125.12,1.03,6.9,,,,,,,,90.95%
2-May-26,DanubeH_Rest Of United Arab Emirates_Static_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Native,Rest Of United Arab Emirates,United Arab Emirates,"13,032",61,0.47%,2.70,4818,89.92,1.47,6.9,,,,,,,,91.04%
2-May-26,DanubeH_Muscat_Static_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,Native,Muscat,Oman,9958,68,0.68%,3.92,2542,62.74,0.92,6.3,,,,,,,,90.43%
2-May-26,DanubeH_Rest Of Oman_Static_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,Native,Rest Of Oman,Oman,5403,28,0.52%,3.20,1689,34.04,1.22,6.3,,,,,,,,90.03%
2-May-26,DanubeH_BH_Static_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Native,Bahrain EN,Bahrain,6618,43,0.65%,3.38,1957,41.69,0.97,6.3,,,,,,,,90.43%
2-May-26,DanubeH_BH_Static_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Native,Bahrain AR,Bahrain,4929,30,0.61%,3.07,1606,31.05,1.04,6.3,,,,,,,,89.68%
2-May-26,DanubeH_Dubai&Sharjah_Static_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Display,Dubai,United Arab Emirates,5914,32,0.54%,3.04,1948,40.81,1.28,6.9,,,,,,,,91.04%
2-May-26,DanubeH_Abu Dhabi & Al Ain_Static_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Display,Abu Dhabi,United Arab Emirates,3342,24,0.72%,2.74,1218,23.06,0.96,6.9,,,,,,,,91.68%
2-May-26,DanubeH_Rest Of United Arab Emirates_Static_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Display,Rest Of United Arab Emirates,United Arab Emirates,"2,402",12,0.50%,2.70,888,16.57,1.38,6.9,,,,,,,,90.70%
2-May-26,DanubeH_Muscat_Static_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,Display,Muscat,Oman,1835,13,0.71%,3.92,468,11.56,0.89,6.3,,,,,,,,90.09%
2-May-26,DanubeH_Rest Of Oman_Static_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,Display,Rest Of Oman,Oman,996,6,0.60%,3.20,311,6.27,1.05,6.3,,,,,,,,89.68%
2-May-26,DanubeH_BH_Static_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Display,Bahrain EN,Bahrain,1220,8,0.66%,3.38,361,7.69,0.96,6.3,,,,,,,,91.48%
2-May-26,DanubeH_BH_Static_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Display,Bahrain AR,Bahrain,908,6,0.66%,3.07,296,5.72,0.95,6.3,,,,,,,,89.34%
2-May-26,DanubeH_Dubai&Sharjah_HTML_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Dubai,United Arab Emirates,140214,827,0.59%,3.04,46181,967.48,1.17,6.9,,,,,,,,90.05%
2-May-26,DanubeH_Abu Dhabi & Al Ain_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Abu Dhabi,United Arab Emirates,79246,607,0.77%,2.74,28873,546.80,0.90,6.9,,,,,,,,89.52%
2-May-26,DanubeH_Rest Of United Arab Emirates_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Rest Of United Arab Emirates,United Arab Emirates,"56,947",307,0.54%,2.70,21056,392.93,1.28,6.9,,,,,,,,91.13%
2-May-26,DanubeH_Muscat_HTML_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Muscat,Oman,43514,339,0.78%,3.92,11107,274.14,0.81,6.3,,,,,,,,90.77%
2-May-26,DanubeH_Rest Of Oman_HTML_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Rest Of Oman,Oman,23609,141,0.60%,3.20,7383,148.74,1.05,6.3,,,,,,,,89.21%
2-May-26,DanubeH_BH_HTML_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Bahrain EN,Bahrain,28921,213,0.74%,3.38,8551,182.20,0.86,6.3,,,,,,,,90.65%
2-May-26,DanubeH_BH_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Bahrain AR,Bahrain,21539,148,0.69%,3.07,7019,135.70,0.92,6.3,,,,,,,,91.80%
2-May-26,DanubeH_Dubai&Sharjah_HTML_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Dubai,United Arab Emirates,34769,197,0.57%,3.04,11451,239.91,1.22,6.9,,,,,,,,90.44%
2-May-26,DanubeH_Abu Dhabi & Al Ain_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Abu Dhabi,United Arab Emirates,19651,144,0.73%,2.74,7160,135.59,0.94,6.9,,,,,,,,90.64%
2-May-26,DanubeH_Rest Of United Arab Emirates_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Rest Of United Arab Emirates,United Arab Emirates,"14,121",73,0.52%,2.70,5221,97.43,1.33,6.9,,,,,,,,90.78%
2-May-26,DanubeH_Muscat_HTML_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Muscat,Oman,10790,81,0.75%,3.92,2754,67.98,0.84,6.3,,,,,,,,91.32%
2-May-26,DanubeH_Rest Of Oman_HTML_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Rest Of Oman,Oman,5854,34,0.58%,3.20,1831,36.88,1.08,6.3,,,,,,,,90.11%
2-May-26,DanubeH_BH_HTML_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Bahrain EN,Bahrain,7172,51,0.71%,3.38,2120,45.18,0.89,6.3,,,,,,,,89.77%
2-May-26,DanubeH_BH_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Bahrain AR,Bahrain,5341,35,0.66%,3.07,1741,33.65,0.96,6.3,,,,,,,,89.72%
3-May-26,DanubeH_Dubai&Sharjah_Static_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Native,Dubai,United Arab Emirates,49333,269,0.55%,3.00,16456,340.40,1.27,6.9,,,,,,,,89.12%
3-May-26,DanubeH_Abu Dhabi & Al Ain_Static_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Native,Abu Dhabi,United Arab Emirates,41499,244,0.59%,2.79,14895,286.34,1.17,6.9,,,,,,,,89.76%
3-May-26,DanubeH_Rest Of United Arab Emirates_Static_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Native,Rest Of United Arab Emirates,United Arab Emirates,"20,915",118,0.56%,3.08,6795,144.31,1.22,6.9,,,,,,,,90.12%
3-May-26,DanubeH_Muscat_Static_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,Native,Muscat,Oman,16333,92,0.56%,3.09,5281,102.90,1.12,6.3,,,,,,,,91.92%
3-May-26,DanubeH_Rest Of Oman_Static_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,Native,Rest Of Oman,Oman,12757,57,0.45%,2.66,4790,80.37,1.41,6.3,,,,,,,,89.34%
3-May-26,DanubeH_BH_Static_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Native,Bahrain EN,Bahrain,12154,66,0.54%,3.11,3902,76.57,1.16,6.3,,,,,,,,90.77%
3-May-26,DanubeH_BH_Static_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Native,Bahrain AR,Bahrain,8122,42,0.52%,2.64,3073,51.17,1.22,6.3,,,,,,,,91.38%
3-May-26,DanubeH_Dubai&Sharjah_Static_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Display,Dubai,United Arab Emirates,49934,320,0.64%,3.00,16657,344.54,1.08,6.9,,,,,,,,91.64%
3-May-26,DanubeH_Abu Dhabi & Al Ain_Static_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Display,Abu Dhabi,United Arab Emirates,42004,291,0.69%,2.79,15077,289.83,1.00,6.9,,,,,,,,89.12%
3-May-26,DanubeH_Rest Of United Arab Emirates_Static_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Display,Rest Of United Arab Emirates,United Arab Emirates,"21,169",141,0.67%,3.08,6877,146.07,1.04,6.9,,,,,,,,90.94%
3-May-26,DanubeH_Muscat_Static_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,Display,Muscat,Oman,16532,109,0.66%,3.09,5346,104.15,0.96,6.3,,,,,,,,91.09%
3-May-26,DanubeH_Rest Of Oman_Static_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,Display,Rest Of Oman,Oman,12913,68,0.53%,2.66,4848,81.35,1.20,6.3,,,,,,,,89.31%
3-May-26,DanubeH_BH_Static_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Display,Bahrain EN,Bahrain,12302,79,0.64%,3.12,3949,77.50,0.98,6.3,,,,,,,,91.03%
3-May-26,DanubeH_BH_Static_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Display,Bahrain AR,Bahrain,8221,50,0.61%,2.64,3110,51.79,1.04,6.3,,,,,,,,90.92%
3-May-26,DanubeH_Dubai&Sharjah_HTML_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Dubai,United Arab Emirates,114294,748,0.65%,3.00,38126,788.63,1.05,6.9,,,,,,,,91.47%
3-May-26,DanubeH_Abu Dhabi & Al Ain_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Abu Dhabi,United Arab Emirates,96144,680,0.71%,2.79,34509,663.39,0.98,6.9,,,,,,,,91.69%
3-May-26,DanubeH_Rest Of United Arab Emirates_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Rest Of United Arab Emirates,United Arab Emirates,"48,455",328,0.68%,3.08,15741,334.34,1.02,6.9,,,,,,,,90.82%
3-May-26,DanubeH_Muscat_HTML_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Muscat,Oman,37840,256,0.68%,3.09,12236,238.39,0.93,6.3,,,,,,,,90.58%
3-May-26,DanubeH_Rest Of Oman_HTML_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Rest Of Oman,Oman,29556,159,0.54%,2.66,11097,186.20,1.17,6.3,,,,,,,,90.49%
3-May-26,DanubeH_BH_HTML_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Bahrain EN,Bahrain,28159,184,0.65%,3.11,9040,177.40,0.96,6.3,,,,,,,,89.67%
3-May-26,DanubeH_BH_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Bahrain AR,Bahrain,18816,117,0.62%,2.64,7119,118.54,1.01,6.3,,,,,,,,91.10%
3-May-26,DanubeH_Dubai&Sharjah_HTML_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Dubai,United Arab Emirates,41762,246,0.59%,3.00,13931,288.16,1.17,6.9,,,,,,,,90.77%
3-May-26,DanubeH_Abu Dhabi & Al Ain_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Abu Dhabi,United Arab Emirates,35130,224,0.64%,2.79,12609,242.40,1.08,6.9,,,,,,,,90.46%
3-May-26,DanubeH_Rest Of United Arab Emirates_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Rest Of United Arab Emirates,United Arab Emirates,"17,705",108,0.61%,3.08,5752,122.16,1.13,6.9,,,,,,,,89.34%
3-May-26,DanubeH_Muscat_HTML_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Muscat,Oman,13826,84,0.61%,3.09,4471,87.10,1.04,6.3,,,,,,,,90.81%
3-May-26,DanubeH_Rest Of Oman_HTML_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Rest Of Oman,Oman,10799,52,0.48%,2.66,4055,68.03,1.31,6.3,,,,,,,,90.76%
3-May-26,DanubeH_BH_HTML_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Bahrain EN,Bahrain,10289,61,0.59%,3.12,3303,64.82,1.06,6.3,,,,,,,,90.89%
3-May-26,DanubeH_BH_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Bahrain AR,Bahrain,6875,39,0.57%,2.64,2601,43.31,1.11,6.3,,,,,,,,89.24%
4-May-26,DanubeH_Dubai&Sharjah_Static_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Native,Dubai,United Arab Emirates,38138,262,0.69%,3.04,12553,254.76,0.97,6.68,,,,,,,,91.01%
4-May-26,DanubeH_Abu Dhabi & Al Ain_Static_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Native,Abu Dhabi,United Arab Emirates,83288,413,0.50%,3.08,27003,558.03,1.35,6.7,,,,,,,,91.54%
4-May-26,DanubeH_Rest Of United Arab Emirates_Static_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Native,Rest Of United Arab Emirates,United Arab Emirates,"32,400",137,0.42%,2.85,11368,208.01,1.52,6.42,,,,,,,,91.81%
4-May-26,DanubeH_Muscat_Static_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,Native,Muscat,Oman,27966,132,0.47%,2.78,10070,175.35,1.33,6.27,,,,,,,,90.29%
4-May-26,DanubeH_Rest Of Oman_Static_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,Native,Rest Of Oman,Oman,7884,44,0.56%,3.43,2296,49.28,1.12,6.25,,,,,,,,91.34%
4-May-26,DanubeH_BH_Static_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Native,Bahrain EN,Bahrain,28746,146,0.51%,3.01,9560,178.51,1.22,6.21,,,,,,,,90.93%
4-May-26,DanubeH_BH_Static_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Native,Bahrain AR,Bahrain,26275,127,0.48%,2.87,9149,157.91,1.24,6.01,,,,,,,,90.53%
4-May-26,DanubeH_Dubai&Sharjah_Static_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Display,Dubai,United Arab Emirates,37304,263,0.71%,3.04,12278,249.19,0.95,6.68,,,,,,,,91.22%
4-May-26,DanubeH_Abu Dhabi & Al Ain_Static_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Display,Abu Dhabi,United Arab Emirates,81468,415,0.51%,3.08,26413,545.84,1.32,6.7,,,,,,,,91.10%
4-May-26,DanubeH_Rest Of United Arab Emirates_Static_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Display,Rest Of United Arab Emirates,United Arab Emirates,"31,692",138,0.44%,2.85,11120,203.46,1.47,6.42,,,,,,,,89.38%
4-May-26,DanubeH_Muscat_Static_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,Display,Muscat,Oman,27355,133,0.49%,2.78,9850,171.52,1.29,6.27,,,,,,,,89.94%
4-May-26,DanubeH_Rest Of Oman_Static_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,Display,Rest Of Oman,Oman,7712,44,0.57%,3.43,2246,48.20,1.10,6.25,,,,,,,,90.93%
4-May-26,DanubeH_BH_Static_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Display,Bahrain EN,Bahrain,28118,147,0.52%,3.01,9351,174.61,1.19,6.21,,,,,,,,90.10%
4-May-26,DanubeH_BH_Static_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,Display,Bahrain AR,Bahrain,25701,127,0.49%,2.87,8949,154.46,1.22,6.01,,,,,,,,89.82%
4-May-26,DanubeH_Dubai&Sharjah_HTML_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Dubai,United Arab Emirates,73652,662,0.90%,3.04,24242,492.00,0.74,6.68,,,,,,,,89.35%
4-May-26,DanubeH_Abu Dhabi & Al Ain_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Abu Dhabi,United Arab Emirates,160847,1045,0.65%,3.08,52148,1077.67,1.03,6.7,,,,,,,,91.17%
4-May-26,DanubeH_Rest Of United Arab Emirates_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Rest Of United Arab Emirates,United Arab Emirates,"62,571",346,0.55%,2.85,21955,401.71,1.16,6.42,,,,,,,,90.36%
4-May-26,DanubeH_Muscat_HTML_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Muscat,Oman,54009,334,0.62%,2.78,19448,338.64,1.01,6.27,,,,,,,,91.00%
4-May-26,DanubeH_Rest Of Oman_HTML_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Rest Of Oman,Oman,15226,111,0.73%,3.43,4434,95.16,0.86,6.25,,,,,,,,90.87%
4-May-26,DanubeH_BH_HTML_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Bahrain EN,Bahrain,55514,370,0.67%,3.01,18463,344.74,0.93,6.21,,,,,,,,90.82%
4-May-26,DanubeH_BH_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Bahrain AR,Bahrain,50743,320,0.63%,2.87,17668,304.97,0.95,6.01,,,,,,,,89.51%
4-May-26,DanubeH_Dubai&Sharjah_HTML_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Dubai,United Arab Emirates,42211,328,0.78%,3.04,13893,281.97,0.86,6.68,,,,,,,,90.10%
4-May-26,DanubeH_Abu Dhabi & Al Ain_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Abu Dhabi,United Arab Emirates,92182,518,0.56%,3.08,29886,617.62,1.19,6.7,,,,,,,,91.30%
4-May-26,DanubeH_Rest Of United Arab Emirates_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Rest Of United Arab Emirates,United Arab Emirates,"35,860",172,0.48%,2.85,12582,230.22,1.34,6.42,,,,,,,,89.81%
4-May-26,DanubeH_Muscat_HTML_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Muscat,Oman,30953,166,0.54%,2.78,11146,194.08,1.17,6.27,,,,,,,,91.88%
4-May-26,DanubeH_Rest Of Oman_HTML_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Rest Of Oman,Oman,8726,55,0.63%,3.43,2541,54.54,0.99,6.25,,,,,,,,91.37%
4-May-26,DanubeH_BH_HTML_AW_Open_EN_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Bahrain EN,Bahrain,31816,184,0.58%,3.01,10581,197.58,1.07,6.21,,,,,,,,90.99%
4-May-26,DanubeH_BH_HTML_AW_Open_AR_PayWeekSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Bahrain AR,Bahrain,29081,159,0.55%,2.87,10126,174.78,1.10,6.01,,,,,,,,89.42%
5-May-26,DanubeH_Muscat_Static_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,Native,Muscat,Oman,33734,160,0.47%,3.12,10808,211.51,1.32,6.27,,,,,,,,89.80%
5-May-26,DanubeH_Rest Of Oman_Static_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,Native,Rest Of Oman,Oman,11864,47,0.40%,3.20,3708,74.15,1.58,6.25,,,,,,,,89.95%
5-May-26,DanubeH_Muscat_Static_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,Display,Muscat,Oman,15294,92,0.60%,3.12,4900,95.89,1.04,6.27,,,,,,,,90.71%
5-May-26,DanubeH_Rest Of Oman_Static_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,Display,Rest Of Oman,Oman,5379,27,0.50%,3.20,1681,33.62,1.25,6.25,,,,,,,,91.59%
5-May-26,DanubeH_Muscat_HTML_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Muscat,Oman,81761,356,0.44%,3.12,26195,512.64,1.44,6.27,,,,,,,,91.93%
5-May-26,DanubeH_Rest Of Oman_HTML_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,HTML-Horizontal Product Slider,Rest Of Oman,Oman,28756,104,0.36%,3.20,8987,179.73,1.73,6.25,,,,,,,,89.73%
5-May-26,DanubeH_Muscat_HTML_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Muscat,Oman,27587,240,0.87%,3.12,8838,172.97,0.72,6.27,,,,,,,,90.37%
5-May-26,DanubeH_Rest Of Oman_HTML_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,HTML-Vertical Product Slider,Rest Of Oman,Oman,9702,70,0.72%,3.20,3032,60.64,0.87,6.25,,,,,,,,90.43%
6-May-26,DanubeH_Muscat_Static_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,Native,Muscat,Oman,28426,166,0.58%,2.70,10522,178.52,1.08,6.28,,,,,,,,90.47%
6-May-26,DanubeH_Rest Of Oman_Static_AW_Open_AR_NaseemSummerSale_PROS_23Apr26_DAN007,Awareness,Native,Rest Of Oman,Oman,9457,56,0.59%,3.04,3110,58.73,1.05,6.21,,,,,,,,91.70%
